paper_title,paper_url
SVDNet for Pedestrian Retrieval,https://arxiv.org/pdf/1703.05693v4.pdf
See Better Before Looking Closer: Weakly Supervised Data Augmentation Network for Fine-Grained Visual Classification,https://arxiv.org/pdf/1901.09891v2.pdf
Sequence to Sequence Learning with Neural Networks,https://arxiv.org/pdf/1409.3215v3.pdf
Efficient Yet Deep Convolutional Neural Networks for Semantic Segmentation,https://arxiv.org/pdf/1707.08254v3.pdf
Faithful to the Original: Fact Aware Neural Abstractive Summarization,https://arxiv.org/pdf/1711.04434v1.pdf
Attentional Encoder Network for Targeted Sentiment Classification,https://arxiv.org/pdf/1902.09314v2.pdf
Multi-digit Number Recognition from Street View Imagery using Deep Convolutional Neural Networks,https://arxiv.org/pdf/1312.6082v4.pdf
Fast and Accurate Single Image Super-Resolution via Information Distillation Network,https://arxiv.org/pdf/1803.09454v1.pdf
Estimating individual treatment effect: generalization bounds and algorithms,https://arxiv.org/pdf/1606.03976v5.pdf
Variational Autoencoders for Collaborative Filtering,https://arxiv.org/pdf/1802.05814v1.pdf
Pose2Seg: Detection Free Human Instance Segmentation,https://arxiv.org/pdf/1803.10683v3.pdf
Face Detection Using Improved Faster RCNN,https://arxiv.org/pdf/1802.02142v1.pdf
Deep Speech: Scaling up end-to-end speech recognition,https://arxiv.org/pdf/1412.5567v2.pdf
Effective LSTMs for Target-Dependent Sentiment Classification,https://arxiv.org/pdf/1512.01100v2.pdf
A Language Model based Evaluator for Sentence Compression,https://aclweb.org/anthology/P18-2028
Discriminative Transfer Learning with Tree-based Priors,https://papers.nips.cc/paper/5029-discriminative-transfer-learning-with-tree-based-priors.pdf
Generating High Fidelity Images with Subscale Pixel Networks and Multidimensional Upscaling,https://arxiv.org/pdf/1812.01608v1.pdf
Learning Latent Opinions for Aspect-Level Sentiment Classification,https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/download/17327/16110
Learning Convolutional Neural Networks for Graphs,https://arxiv.org/pdf/1605.05273v4.pdf
Learning a Discriminative Feature Network for Semantic Segmentation,https://arxiv.org/pdf/1804.09337v1.pdf
Discriminative Neural Sentence Modeling by Tree-Based Convolution,https://arxiv.org/pdf/1504.01106v5.pdf
Prototypical Networks for Few-shot Learning,https://arxiv.org/pdf/1703.05175v2.pdf
Deep Relevance Ranking Using Enhanced Document-Query Interactions,https://arxiv.org/pdf/1809.01682v2.pdf
Image Super-Resolution Using Very Deep Residual Channel Attention Networks,https://arxiv.org/pdf/1807.02758v2.pdf
Autofocus Layer for Semantic Segmentation,https://arxiv.org/pdf/1805.08403v3.pdf
Training with Exploration Improves a Greedy Stack-LSTM Parser,https://arxiv.org/pdf/1603.03793v2.pdf
"Less Grammar, More Features",https://aclweb.org/anthology/P14-1022
KEPLER: Keypoint and Pose Estimation of Unconstrained Faces by Learning Efficient H-CNN Regressors,https://arxiv.org/pdf/1702.05085v1.pdf
PolyNet: A Pursuit of Structural Diversity in Very Deep Networks,https://arxiv.org/pdf/1611.05725v2.pdf
Understanding Back-Translation at Scale,https://arxiv.org/pdf/1808.09381v2.pdf
Deep Graph Convolutional Encoders for Structured Data to Text Generation,https://arxiv.org/pdf/1810.09995v1.pdf
Deep Self-Taught Learning for Weakly Supervised Object Localization,https://arxiv.org/pdf/1704.05188v2.pdf
Convolutional Pose Machines,https://arxiv.org/pdf/1602.00134v4.pdf
SPLATNet: Sparse Lattice Networks for Point Cloud Processing,https://arxiv.org/pdf/1802.08275v4.pdf
DeepIM: Deep Iterative Matching for 6D Pose Estimation,https://arxiv.org/pdf/1804.00175v3.pdf
Language Models are Unsupervised Multitask Learners,https://d4mucfpksywv.cloudfront.net/better-language-models/language-models.pdf
CASENet: Deep Category-Aware Semantic Edge Detection,https://arxiv.org/pdf/1705.09759v1.pdf
"""Zero-Shot"" Super-Resolution using Deep Internal Learning",https://arxiv.org/pdf/1712.06087v1.pdf
Discriminative Gaifman Models,https://arxiv.org/pdf/1610.09369v1.pdf
Abstractive Text Classification Using Sequence-to-convolution Neural Networks,https://arxiv.org/pdf/1805.07745v4.pdf
GANFIT: Generative Adversarial Network Fitting for High Fidelity 3D Face Reconstruction,https://arxiv.org/pdf/1902.05978v2.pdf
Discriminative Unsupervised Feature Learning with Convolutional Neural Networks,https://papers.nips.cc/paper/5548-discriminative-unsupervised-feature-learning-with-convolutional-neural-networks.pdf
A Fast and Accurate Unconstrained Face Detector,https://arxiv.org/pdf/1408.1656v3.pdf
FaceNet: A Unified Embedding for Face Recognition and Clustering,https://arxiv.org/pdf/1503.03832v3.pdf
"Event2Mind: Commonsense Inference on Events, Intents, and Reactions",https://arxiv.org/pdf/1805.06939v1.pdf
Evaluation of Output Embeddings for Fine-Grained Image Classification,https://arxiv.org/pdf/1409.8403v2.pdf
Pixel2Mesh: Generating 3D Mesh Models from Single RGB Images,https://arxiv.org/pdf/1804.01654v2.pdf
Document Image Classification with Intra-Domain Transfer Learning and Stacked Generalization of Deep Convolutional Neural Networks,https://arxiv.org/pdf/1801.09321v3.pdf
Fraternal Dropout,https://arxiv.org/pdf/1711.00066v4.pdf
PointRCNN: 3D Object Proposal Generation and Detection from Point Cloud,https://arxiv.org/pdf/1812.04244v1.pdf
Detail-revealing Deep Video Super-resolution,https://arxiv.org/pdf/1704.02738v1.pdf
Multi-Task Deep Neural Networks for Natural Language Understanding,https://arxiv.org/pdf/1901.11504v1.pdf
PoseCNN: A Convolutional Neural Network for 6D Object Pose Estimation in Cluttered Scenes,https://arxiv.org/pdf/1711.00199v3.pdf
Full-Resolution Residual Networks for Semantic Segmentation in Street Scenes,https://arxiv.org/pdf/1611.08323v2.pdf
Recursive Deep Models for Semantic Compositionality Over a Sentiment Treebank,https://aclweb.org/anthology/D13-1170
"Fast, Accurate and Lightweight Super-Resolution with Neural Architecture Search",https://arxiv.org/pdf/1901.07261.pdf
Abstractive Text Summarization Using Sequence-to-Sequence RNNs and Beyond,https://arxiv.org/pdf/1602.06023v5.pdf
SubUNets: End-To-End Hand Shape and Continuous Sign Language Recognition,https://openaccess.thecvf.com/content_ICCV_2017/papers/Camgoz_SubUNets_End-To-End_Hand_ICCV_2017_paper.pdf
HorizonNet: Learning Room Layout with 1D Representation and Pano Stretch Data Augmentation,https://arxiv.org/pdf/1901.03861v2.pdf
Attention-over-Attention Neural Networks for Reading Comprehension,https://arxiv.org/pdf/1607.04423v4.pdf
A Parallel-Hierarchical Model for Machine Comprehension on Sparse Data,https://arxiv.org/pdf/1603.08884v1.pdf
R2CNN: Rotational Region CNN for Orientation Robust Scene Text Detection,https://arxiv.org/pdf/1706.09579v2.pdf
"HyperFace: A Deep Multi-task Learning Framework for Face Detection, Landmark Localization, Pose Estimation, and Gender Recognition",https://arxiv.org/pdf/1603.01249v3.pdf
Residual Dense Network for Image Restoration,https://arxiv.org/pdf/1812.10477v1.pdf
Neural Machine Translation by Jointly Learning to Align and Translate,https://arxiv.org/pdf/1409.0473v7.pdf
Gated Graph Sequence Neural Networks,https://arxiv.org/pdf/1511.05493v4.pdf
Molecular Graph Convolutions: Moving Beyond Fingerprints,https://arxiv.org/pdf/1603.00856v3.pdf
Single Shot Text Detector with Regional Attention,https://arxiv.org/pdf/1709.00138v1.pdf
Learning with Recursive Perceptual Representations,https://papers.nips.cc/paper/4747-learning-with-recursive-perceptual-representations.pdf
Timeception for Complex Action Recognition,https://arxiv.org/pdf/1812.01289v2.pdf
Deep Competitive Pathway Networks,https://arxiv.org/pdf/1709.10282v1.pdf
Person Re-identification by Local Maximal Occurrence Representation and Metric Learning,https://arxiv.org/pdf/1406.4216v2.pdf
Variational Bayesian Multiple Instance Learning With Gaussian Processes,https://openaccess.thecvf.com/content_cvpr_2017/papers/Haussmann_Variational_Bayesian_Multiple_CVPR_2017_paper.pdf
Making the V in VQA Matter: Elevating the Role of Image Understanding in Visual Question Answering,https://arxiv.org/pdf/1612.00837v3.pdf
Dynamic Coattention Networks For Question Answering,https://arxiv.org/pdf/1611.01604v4.pdf
Cloze-driven Pretraining of Self-attention Networks,https://arxiv.org/pdf/1903.07785v1.pdf
APAC: Augmented PAttern Classification with Neural Networks,https://arxiv.org/pdf/1505.03229v1.pdf
Learning Natural Language Inference with LSTM,https://arxiv.org/pdf/1512.08849v2.pdf
DuLa-Net: A Dual-Projection Network for Estimating Room Layouts from a Single RGB Panorama,https://arxiv.org/pdf/1811.11977v2.pdf
Do We Really Need to Collect Millions of Faces for Effective Face Recognition?,https://arxiv.org/pdf/1603.07057v2.pdf
Context Based Approach for Second Language Acquisition,https://aclweb.org/anthology/W18-0524
RefineNet: Multi-Path Refinement Networks for High-Resolution Semantic Segmentation,https://arxiv.org/pdf/1611.06612v3.pdf
CornerNet-Lite: Efficient Keypoint Based Object Detection,https://arxiv.org/pdf/1904.08900v1.pdf
Deep Interest Network for Click-Through Rate Prediction,https://arxiv.org/pdf/1706.06978v4.pdf
A Focused Dynamic Attention Model for Visual Question Answering,https://arxiv.org/pdf/1604.01485v1.pdf
SciBERT: Pretrained Contextualized Embeddings for Scientific Text,https://arxiv.org/pdf/1903.10676v1.pdf
DiSAN: Directional Self-Attention Network for RNN/CNN-Free Language Understanding,https://arxiv.org/pdf/1709.04696v3.pdf
Question Answering with Subgraph Embeddings,https://arxiv.org/pdf/1406.3676v3.pdf
Bilateral Multi-Perspective Matching for Natural Language Sentences,https://arxiv.org/pdf/1702.03814v3.pdf
MSG-GAN: Multi-Scale Gradient GAN for Stable Image Synthesis,https://arxiv.org/pdf/1903.06048v2.pdf
Deep contextualized word representations,https://arxiv.org/pdf/1802.05365v2.pdf
Parameter Re-Initialization through Cyclical Batch Size Schedules,https://arxiv.org/pdf/1812.01216v1.pdf
Evolution Strategies as a Scalable Alternative to Reinforcement Learning,https://arxiv.org/pdf/1703.03864v2.pdf
CosFace: Large Margin Cosine Loss for Deep Face Recognition,https://arxiv.org/pdf/1801.09414v2.pdf
Long Short-Term Memory-Networks for Machine Reading,https://arxiv.org/pdf/1601.06733v7.pdf
Iterative Alternating Neural Attention for Machine Reading,https://arxiv.org/pdf/1606.02245v4.pdf
Simple Baseline for Visual Question Answering,https://arxiv.org/pdf/1512.02167v2.pdf
Towards a Neural Statistician,https://arxiv.org/pdf/1606.02185v2.pdf
Perceptual Losses for Real-Time Style Transfer and Super-Resolution,https://arxiv.org/pdf/1603.08155v1.pdf
DeXpression: Deep Convolutional Neural Network for Expression Recognition,https://arxiv.org/pdf/1509.05371v2.pdf
Graph Capsule Convolutional Neural Networks,https://arxiv.org/pdf/1805.08090v4.pdf
Fractional Max-Pooling,https://arxiv.org/pdf/1412.6071v4.pdf
Joint 3D Proposal Generation and Object Detection from View Aggregation,https://arxiv.org/pdf/1712.02294v4.pdf
I Know What You Want: Semantic Learning for Text Comprehension,https://arxiv.org/pdf/1809.02794v2.pdf
DeepPrior++: Improving Fast and Accurate 3D Hand Pose Estimation,https://arxiv.org/pdf/1708.08325v1.pdf
Dialogue Act Recognition via CRF-Attentive Structured Network,https://arxiv.org/pdf/1711.05568v1.pdf
NICE: Non-linear Independent Components Estimation,https://arxiv.org/pdf/1410.8516v6.pdf
Look at Boundary: A Boundary-Aware Face Alignment Algorithm,https://arxiv.org/pdf/1805.10483v1.pdf
Scalable Person Re-Identification: A Benchmark,https://openaccess.thecvf.com/content_iccv_2015/papers/Zheng_Scalable_Person_Re-Identification_ICCV_2015_paper.pdf
Multi-Context Attention for Human Pose Estimation,https://arxiv.org/pdf/1702.07432v1.pdf
Semantic Image Synthesis with Spatially-Adaptive Normalization,https://arxiv.org/pdf/1903.07291v1.pdf
A Discriminatively Learned CNN Embedding for Person Re-identification,https://arxiv.org/pdf/1611.05666v2.pdf
Integral Human Pose Regression,https://arxiv.org/pdf/1711.08229v4.pdf
Non-Local Recurrent Network for Image Restoration,https://arxiv.org/pdf/1806.02919v2.pdf
DualGAN: Unsupervised Dual Learning for Image-to-Image Translation,https://arxiv.org/pdf/1704.02510v4.pdf
A Unified Multi-scale Deep Convolutional Neural Network for Fast Object Detection,https://arxiv.org/pdf/1607.07155v1.pdf
Unitary Evolution Recurrent Neural Networks,https://arxiv.org/pdf/1511.06464v4.pdf
First Order Generative Adversarial Networks,https://arxiv.org/pdf/1802.04591v2.pdf
There Are Many Consistent Explanations of Unlabeled Data: Why You Should Average,https://arxiv.org/pdf/1806.05594v3.pdf
Position-aware Attention and Supervised Data Improve Slot Filling,https://aclweb.org/anthology/D17-1004
Easy Transfer Learning By Exploiting Intra-domain Structures,https://arxiv.org/pdf/1904.01376v2.pdf
The One Hundred Layers Tiramisu: Fully Convolutional DenseNets for Semantic Segmentation,https://arxiv.org/pdf/1611.09326v3.pdf
Min-Entropy Latent Model for Weakly Supervised Object Detection,https://arxiv.org/pdf/1902.06057v1.pdf
Associative Embedding: End-to-End Learning for Joint Detection and Grouping,https://arxiv.org/pdf/1611.05424v2.pdf
Learning General Purpose Distributed Sentence Representations via Large Scale Multi-task Learning,https://arxiv.org/pdf/1804.00079v1.pdf
Real-Time Video Super-Resolution with Spatio-Temporal Networks and Motion Compensation,https://arxiv.org/pdf/1611.05250v2.pdf
Attentive Pooling Networks,https://arxiv.org/pdf/1602.03609v1.pdf
Covariance Pooling For Facial Expression Recognition,https://arxiv.org/pdf/1805.04855v1.pdf
Long-Term Feature Banks for Detailed Video Understanding,https://arxiv.org/pdf/1812.05038v2.pdf
An Empirical Evaluation of Deep Learning on Highway Driving,https://arxiv.org/pdf/1504.01716v3.pdf
Neural Natural Language Inference Models Enhanced with External Knowledge,https://arxiv.org/pdf/1711.04289v3.pdf
Challenges in Data-to-Document Generation,https://arxiv.org/pdf/1707.08052v1.pdf
Is Faster R-CNN Doing Well for Pedestrian Detection?,https://arxiv.org/pdf/1607.07032v2.pdf
Meta-Transfer Learning for Few-Shot Learning,https://arxiv.org/pdf/1812.02391v3.pdf
Facial Landmarks Detection by Self-Iterative Regression based Landmarks-Attention Network,https://arxiv.org/pdf/1803.06598v1.pdf
Densely Connected Attention Propagation for Reading Comprehension,https://arxiv.org/pdf/1811.04210v2.pdf
Learning Spatial-Aware Regressions for Visual Tracking,https://arxiv.org/pdf/1706.07457v2.pdf
Recurrent Relational Networks,https://arxiv.org/pdf/1711.08028v4.pdf
A Distributional Perspective on Reinforcement Learning,https://arxiv.org/pdf/1707.06887v1.pdf
Self-produced Guidance for Weakly-supervised Object Localization,https://arxiv.org/pdf/1807.08902v2.pdf
Revisiting Unreasonable Effectiveness of Data in Deep Learning Era,https://arxiv.org/pdf/1707.02968v2.pdf
Understanding Humans in Crowded Scenes: Deep Nested Adversarial Learning and A New Benchmark for Multi-Human Parsing,https://arxiv.org/pdf/1804.03287v3.pdf
Robust Face Detection via Learning Small Faces on Hard Images,https://arxiv.org/pdf/1811.11662v1.pdf
Left-Center-Right Separated Neural Network for Aspect-based Sentiment Analysis with Rotatory Attention,https://arxiv.org/pdf/1802.00892v1.pdf
Multi-style Generative Reading Comprehension,https://arxiv.org/pdf/1901.02262v1.pdf
Attribute-Aware Attention Model for Fine-grained Representation Learning,https://arxiv.org/pdf/1901.00392v1.pdf
Explaining and Harnessing Adversarial Examples,https://arxiv.org/pdf/1412.6572v3.pdf
HyperDense-Net: A hyper-densely connected CNN for multi-modal image segmentation,https://arxiv.org/pdf/1804.02967v2.pdf
U-Net: Machine Reading Comprehension with Unanswerable Questions,https://arxiv.org/pdf/1810.06638v1.pdf
Joint Maximum Purity Forest with Application to Image Super-Resolution,https://arxiv.org/pdf/1708.09200v1.pdf
SpiderCNN: Deep Learning on Point Sets with Parameterized Convolutional Filters,https://arxiv.org/pdf/1803.11527v3.pdf
Unsupervised Statistical Machine Translation,https://arxiv.org/pdf/1809.01272v1.pdf
Scaling Memory-Augmented Neural Networks with Sparse Reads and Writes,https://arxiv.org/pdf/1610.09027v1.pdf
Neural Network Language Modeling with Letter-based Features and Importance Sampling,https://www.cs.jhu.edu/~hxu/neural-network-language.pdf
CRIM at SemEval-2018 Task 9: A Hybrid Approach to Hypernym Discovery,https://aclweb.org/anthology/S18-1116
PI-REC: Progressive Image Reconstruction Network With Edge and Color Domain,https://arxiv.org/pdf/1903.10146v1.pdf
Fused Text Segmentation Networks for Multi-oriented Scene Text Detection,https://arxiv.org/pdf/1709.03272v4.pdf
Learning values across many orders of magnitude,https://arxiv.org/pdf/1602.07714v2.pdf
Target-Sensitive Memory Networks for Aspect Sentiment Classification,https://aclweb.org/anthology/P18-1088
L2-constrained Softmax Loss for Discriminative Face Verification,https://arxiv.org/pdf/1703.09507v3.pdf
Do Convnets Learn Correspondence?,https://arxiv.org/pdf/1411.1091v1.pdf
Latent Alignment and Variational Attention,https://arxiv.org/pdf/1807.03756v2.pdf
Recurrent Pixel Embedding for Instance Grouping,https://arxiv.org/pdf/1712.08273v1.pdf
A Multi-Stage Memory Augmented Neural Network for Machine Reading Comprehension,https://aclweb.org/anthology/W18-2603
Character-Level Language Modeling with Deeper Self-Attention,https://arxiv.org/pdf/1808.04444v2.pdf
ProxylessNAS: Direct Neural Architecture Search on Target Task and Hardware,https://arxiv.org/pdf/1812.00332v2.pdf
Deep Triplet Quantization,https://arxiv.org/pdf/1902.00153v1.pdf
Dissimilarity Coefficient based Weakly Supervised Object Detection,https://arxiv.org/pdf/1811.10016v1.pdf
Neural Sign Language Translation,https://openaccess.thecvf.com/content_cvpr_2018/papers/Camgoz_Neural_Sign_Language_CVPR_2018_paper.pdf
Sliding Line Point Regression for Shape Robust Scene Text Detection,https://arxiv.org/pdf/1801.09969v1.pdf
Attention Is All You Need,https://arxiv.org/pdf/1706.03762v5.pdf
Look Across Elapse: Disentangled Representation Learning and Photorealistic Cross-Age Face Synthesis for Age-Invariant Face Recognition,https://arxiv.org/pdf/1809.00338v2.pdf
Hardness-Aware Deep Metric Learning,https://arxiv.org/pdf/1903.05503v1.pdf
An Updated Duet Model for Passage Re-ranking,https://arxiv.org/pdf/1903.07666v1.pdf
An Analysis of Unsupervised Pre-training in Light of Recent Advances,https://arxiv.org/pdf/1412.6597v4.pdf
Neural Nearest Neighbors Networks,https://arxiv.org/pdf/1810.12575v1.pdf
LINE: Large-scale Information Network Embedding,https://arxiv.org/pdf/1503.03578v1.pdf
Recurrent Neural Network Regularization,https://arxiv.org/pdf/1409.2329v5.pdf
Passage Re-ranking with BERT,https://arxiv.org/pdf/1901.04085v4.pdf
An Empirical Study of Building a Strong Baseline for Constituency Parsing,https://aclweb.org/anthology/P18-2097
Anonymous Walk Embeddings,https://arxiv.org/pdf/1805.11921v3.pdf
Empower Sequence Labeling with Task-Aware Neural Language Model,https://arxiv.org/pdf/1709.04109v4.pdf
Smarnet: Teaching Machines to Read and Comprehend Like Human,https://arxiv.org/pdf/1710.02772v1.pdf
"Dependency or Span, End-to-End Uniform Semantic Role Labeling",https://arxiv.org/pdf/1901.05280v1.pdf
Few-Example Object Detection with Model Communication,https://arxiv.org/pdf/1706.08249v8.pdf
Approaching Neural Grammatical Error Correction as a Low-Resource Machine Translation Task,https://aclweb.org/anthology/N18-1055
NLP_HZ at SemEval-2018 Task 9: a Nearest Neighbor Approach,https://aclweb.org/anthology/S18-1148
A Thorough Examination of the CNN/Daily Mail Reading Comprehension Task,https://arxiv.org/pdf/1606.02858v2.pdf
Feature Pyramid Networks for Object Detection,https://arxiv.org/pdf/1612.03144v2.pdf
CATENA: CAusal and TEmporal relation extraction from NAtural language texts,https://aclweb.org/anthology/C16-1007
Linguistic Knowledge as Memory for Recurrent Neural Networks,https://arxiv.org/pdf/1703.02620v1.pdf
Generating Text through Adversarial Training using Skip-Thought Vectors,https://arxiv.org/pdf/1808.08703v2.pdf
Improved training of end-to-end attention models for speech recognition,https://arxiv.org/pdf/1805.03294v1.pdf
Cutting the Error by Half: Investigation of Very Deep CNN and Advanced Training Strategies for Document Image Classification,https://arxiv.org/pdf/1704.03557v1.pdf
Face Detection with End-to-End Integration of a ConvNet and a 3D Model,https://arxiv.org/pdf/1606.00850v3.pdf
Semi-supervised Word Sense Disambiguation with Neural Models,https://arxiv.org/pdf/1603.07012v2.pdf
Contingency-Aware Exploration in Reinforcement Learning,https://arxiv.org/pdf/1811.01483v3.pdf
Distance-based Self-Attention Network for Natural Language Inference,https://arxiv.org/pdf/1712.02047v1.pdf
Repulsion Loss: Detecting Pedestrians in a Crowd,https://arxiv.org/pdf/1711.07752v2.pdf
Deep Models of Interactions Across Sets,https://arxiv.org/pdf/1803.02879v2.pdf
Image Super-resolution via Feature-augmented Random Forest,https://arxiv.org/pdf/1712.05248v1.pdf
Aspect-Based Sentiment Analysis Using Bitmask Bidirectional Long Short Term Memory Networks,https://aaai.org/ocs/index.php/FLAIRS/FLAIRS18/paper/view/17646/16840
Sliced Recurrent Neural Networks,https://arxiv.org/pdf/1807.02291v1.pdf
V2V-PoseNet: Voxel-to-Voxel Prediction Network for Accurate 3D Hand and Human Pose Estimation from a Single Depth Map,https://arxiv.org/pdf/1711.07399v3.pdf
Leveraging Multi-grained Sentiment Lexicon Information for Neural Sequence Models,https://arxiv.org/pdf/1812.01527v1.pdf
Factorization tricks for LSTM networks,https://arxiv.org/pdf/1703.10722v3.pdf
Improving MMD-GAN Training with Repulsive Loss Function,https://arxiv.org/pdf/1812.09916v4.pdf
Deep Identity-aware Transfer of Facial Attributes,https://arxiv.org/pdf/1610.05586v2.pdf
ReasoNet: Learning to Stop Reading in Machine Comprehension,https://arxiv.org/pdf/1609.05284v3.pdf
Playing Atari with Deep Reinforcement Learning,https://arxiv.org/pdf/1312.5602v1.pdf
Meta-Learning with Differentiable Convex Optimization,https://arxiv.org/pdf/1904.03758v2.pdf
English Conversational Telephone Speech Recognition by Humans and Machines,https://arxiv.org/pdf/1703.02136v1.pdf
Unsupervised Domain Adaptation: An Adaptive Feature Norm Approach,https://arxiv.org/pdf/1811.07456v1.pdf
Factoring Variations in Natural Images with Deep Gaussian Mixture Models,https://papers.nips.cc/paper/5227-factoring-variations-in-natural-images-with-deep-gaussian-mixture-models.pdf
Jointly Predicting Predicates and Arguments in Neural Semantic Role Labeling,https://aclweb.org/anthology/P18-2058
ArcFace: Additive Angular Margin Loss for Deep Face Recognition,https://arxiv.org/pdf/1801.07698v3.pdf
Improved Language Modeling by Decoding the Past,https://arxiv.org/pdf/1808.05908v4.pdf
Filtered Channel Features for Pedestrian Detection,https://arxiv.org/pdf/1501.05759v1.pdf
Graph Convolution over Pruned Dependency Trees Improves Relation Extraction,https://arxiv.org/pdf/1809.10185v1.pdf
Very Deep Convolutional Networks for Text Classification,https://arxiv.org/pdf/1606.01781v2.pdf
Human Pose Regression by Combining Indirect Part Detection and Contextual Information,https://arxiv.org/pdf/1710.02322v1.pdf
BERT: Pre-training of Deep Bidirectional Transformers for Language Understanding,https://arxiv.org/pdf/1810.04805v1.pdf
SNIPER: Efficient Multi-Scale Training,https://arxiv.org/pdf/1805.09300v3.pdf
Exploring Joint Neural Model for Sentence Level Discourse Parsing and Sentiment Analysis,https://aclweb.org/anthology/W17-5535
RMDL: Random Multimodel Deep Learning for Classification,https://arxiv.org/pdf/1805.01890v2.pdf
Pedestrian Alignment Network for Large-scale Person Re-identification,https://arxiv.org/pdf/1707.00408v1.pdf
HD-CNN: Hierarchical Deep Convolutional Neural Network for Large Scale Visual Recognition,https://arxiv.org/pdf/1410.0736v4.pdf
LPRNet: License Plate Recognition via Deep Neural Networks,https://arxiv.org/pdf/1806.10447v1.pdf
Incremental Learning in Person Re-Identification,https://arxiv.org/pdf/1808.06281v3.pdf
VoiceFilter: Targeted Voice Separation by Speaker-Conditioned Spectrogram Masking,https://arxiv.org/pdf/1810.04826v4.pdf
Revisiting Semi-Supervised Learning with Graph Embeddings,https://arxiv.org/pdf/1603.08861v2.pdf
